,mol_id,atom_index,shift,DFT_shift
37237,20181622,9,86.4,94.23801647053996
37329,20181709,11,23.2,127.26757019136002
37330,20181709,10,68.3,129.41930998243998
37331,20181709,9,70.8,128.390700271855
37333,20181709,3,108.9,120.50124542881498
37336,20181709,12,140.8,127.40693458135
37365,20181723,0,41.9,49.88718396482497
37366,20181723,2,49.8,41.39339796324997
37379,20181725,9,119.1,126.056878295795
37400,20181730,8,196.2,189.77607502589
37474,20181757,7,19.9,0.9932484195959964
37475,20181757,6,20.1,0.8654704961969983
37476,20181757,10,26.2,1.1214823669899978
37477,20181757,9,31.3,1.0717757515350002
37478,20181757,11,31.3,1.3432924381579987
37481,20181757,5,41.9,1.453832654545998
37497,20181769,2,68.2,61.75316295914
37504,20181788,4,49.4,55.72077243902497
37505,20181788,5,49.4,57.440888536834976
37507,20181788,13,72.4,2.5859578245330006
37508,20181788,0,72.8,79.37193387423498
37512,20181788,7,138.1,1.6181837023439982
37517,20181790,9,96.8,90.77961471506
37518,20181790,5,111.9,104.616411074615
37524,20181790,8,175.1,168.9698027611
37542,20181806,0,106.8,115.61353717988
37569,20181809,4,75.6,82.13786277653999
37655,20181841,3,114.6,108.24365443156
37675,20181849,7,214.8,221.02443200086
37682,20181853,11,101.2,110.49899937248
37690,20181853,8,162.4,169.86687645588998
37691,20181853,6,166.0,157.81369300705998
37694,20181869,8,92.9,1.3943671255979986
37701,20181869,9,171.7,1.7590951167989992
37712,20181876,3,39.3,46.514217799325
37742,20181889,1,139.5,146.099449166895
37790,20181902,5,184.7,192.31536766292
37832,20181921,3,25.6,31.79194533638
37835,20181921,11,96.6,104.30946148889498
37838,20181921,4,136.7,146.44322110531
37841,20181921,10,145.8,155.71114633283497
37876,20181942,4,104.1,91.55974602989998
37883,20181945,11,16.8,2.2909102997679973
37885,20181945,12,21.7,2.5557690360639995
37890,20181945,7,81.7,1.597753827367999
37891,20181945,6,82.4,2.490740014376996
37893,20181945,1,138.4,146.44293116552495
37894,20181945,9,153.6,1.0818082794249977
37895,20181945,10,163.7,3.897300424554999
37908,20181964,0,18.7,26.044565624919983
37909,20181964,2,26.2,17.56324703409996
37911,20181964,6,115.8,109.164599835315
37950,20181981,6,155.7,148.41007596015498
37973,20181992,12,129.9,143.00917429177
37978,20181992,13,140.0,133.84997648361997
37979,20181992,14,140.3,125.44346235733
38006,20182004,7,116.8,123.431376896025
38017,20182008,3,71.8,63.796368624034976
38090,20182048,7,24.8,31.503261957115
38097,20182048,1,209.5,216.48958047027
38099,20182051,25,12.3,1.3362696686349975
38114,20182051,11,46.9,5.784783739859999
38115,20182051,8,47.6,127.556833450195
38118,20182051,10,74.2,6.281485075214
38138,20182057,6,22.8,150.831266458095
38141,20182057,8,38.5,4.750794933597001
38144,20182057,5,110.3,1.8306908840139968
38145,20182057,4,144.1,2.111601664933996
38146,20182057,9,179.7,4.977347654313
38153,20182062,5,73.7,66.911288380885
38164,20182074,9,136.0,143.55107174993495
38170,20182079,1,30.7,43.32285058583
38171,20182079,4,67.9,75.63934572873998
38172,20182079,2,122.0,115.16818967012
38179,20182088,4,114.6,1.8770229219059968
38182,20182088,5,129.4,0.9986295027369962
38183,20182088,7,129.4,3.1370172200909963
38184,20182088,3,158.4,1.880944728263
38187,20182097,9,73.1,85.36054348681499
38194,20182098,1,105.2,120.49776615139498
38197,20182098,12,115.7,131.038043802095
38203,20182098,18,134.5,143.53609152771003
38232,20182106,17,55.1,3.5846503735829987
38233,20182106,18,55.3,6.7810137593369975
38236,20182106,12,111.8,5.145529303668997
38240,20182106,16,118.1,2.656915158154998
38244,20182106,15,129.5,3.005499899932996
38296,20182124,12,48.8,2.8552855959799963
38297,20182124,8,52.0,42.068281136135
38299,20182124,10,67.0,2.381841484370998
38300,20182124,11,67.0,2.457267853143996
38308,20182127,10,62.9,56.59368448506496
38359,20182138,1,98.0,122.48511008437998
38365,20182138,3,147.4,154.51456484014
38366,20182138,6,171.7,155.037326272495
38437,20182181,16,16.4,1.130694051688998
38441,20182181,11,21.1,13.673221585349976
38442,20182181,14,31.2,1.015319980953997
38444,20182181,13,76.6,0.9933396243949986
38446,20182181,12,118.3,1.5151222794739958
38448,20182181,5,128.7,3.7081416714289968
38452,20182181,6,139.7,3.832909836460996
38471,20182188,4,123.8,130.08075927861998
38474,20182188,3,132.5,122.321487399045
38506,20182192,10,128.5,134.809580525375
38549,20182201,8,134.0,141.28287281188
38589,20182214,7,14.9,2.083784201238996
38597,20182214,6,41.5,0.9443626473319996
38608,20182221,9,138.8,145.21609928859502
38611,20182224,1,30.9,47.86330761892998
38612,20182224,4,63.3,70.95179257804999
38613,20182224,2,121.8,114.76014774603
38614,20182224,3,121.8,114.19089930148
38616,20182224,0,169.2,177.56458445445
38630,20182228,0,69.6,76.08198713383997
38639,20182229,0,115.1,108.38166576922
38646,20182231,2,32.3,38.52637672257498
38677,20182234,1,50.4,58.00501471184997
38680,20182234,0,204.0,211.34488892523
38692,20182251,8,31.2,1.2641266726259983
38693,20182251,7,33.9,0.9190989180089986
38694,20182251,3,50.0,43.49923062170498
38698,20182251,9,141.2,0.5343058710279962
38700,20182254,2,49.4,41.954141507440006
38734,20182270,18,13.8,1.3399178605949975
38736,20182270,12,23.6,1.8147300441889984
38738,20182270,16,30.7,1.1499382642779992
38739,20182270,17,30.7,1.2413254728759957
38741,20182270,13,32.8,1.3100026865229992
38743,20182270,14,42.4,1.5647376901299983
38744,20182270,11,43.8,1.739850904209998
38759,20182271,4,161.6,151.12052971692998
38773,20182273,0,123.8,131.08317776195994
38774,20182273,1,126.5,133.61647831009998
38852,20182294,4,133.2,148.90249036167998
38853,20182294,2,142.1,153.318756520205
38854,20182294,3,149.6,131.93473091050498
38859,20182309,16,20.9,2.3496461903239982
38860,20182309,14,28.5,1.125768992542998
38861,20182309,13,29.5,1.716046451670998
38867,20182309,15,170.7,1.2312017401869966
38868,20182309,10,177.2,4.307630815255997
38869,20182309,11,21.0,4.0696774946649965
38877,20182311,2,68.9,61.60848300642499
38893,20182315,9,101.0,107.20567000126
38927,20182328,16,137.7,143.806412053925
38940,20182331,1,147.1,154.10236711246498
38953,20182335,5,116.9,123.254900213555
38955,20182335,1,117.6,131.55239698068502
38957,20182335,7,125.4,116.885503016675
38966,20182342,5,20.7,150.51445891968496
38970,20182342,9,35.9,3.134463485718996
38975,20182342,12,80.5,2.721852975042996
38976,20182342,13,81.6,2.583677704558
38977,20182342,11,109.5,6.193837263374999
38978,20182342,10,142.6,5.577748846129996
39019,20182370,6,126.7,133.85306917466002
39077,20182381,3,32.7,26.30444831887499
39080,20182381,1,50.6,58.32955397786
39086,20182381,0,197.1,206.972307027645
39087,20182383,0,56.4,66.97033945042999
39088,20182383,1,56.4,66.97033945042999
39134,20182399,2,113.9,126.18918748435
39194,20182432,3,126.7,140.89087422256
39199,20182432,2,139.7,125.66806904411
39206,20182433,7,124.0,117.473694193845
39212,20182433,0,170.1,163.685843472665
39260,20182469,0,124.1,117.74652753152998
39273,20182472,1,147.5,156.27391945552
39289,20182486,0,142.1,149.82884797475495
39296,20182496,7,99.1,113.484509338625
39301,20182496,3,129.3,120.29258543020998
39323,20182502,9,122.1,114.154656828355
39354,20182521,10,132.2,140.38676558304
39372,20182532,5,143.4,153.29304852593495
39373,20182532,7,206.1,199.76411403276
39394,20182545,3,115.1,108.75626797144
39407,20182554,1,157.4,173.09487272888995
39410,20182555,12,14.0,1.638431167721997
39412,20182555,9,23.1,0.9940692627869973
39417,20182555,8,38.6,1.140908989176996
39418,20182555,10,60.8,1.6374279149329958
39421,20182555,13,66.0,0.7545654606129979
39431,20182565,5,153.9,162.69550581369998
39435,20182568,2,99.4,117.823941454125
39448,20182572,7,98.5,104.91785180442
39469,20182586,1,139.1,131.980154810155
39497,20182594,2,134.2,140.40203574504994
39517,20182600,1,145.5,152.32667922252998
39520,20182600,4,174.6,151.460435791545
39526,20182605,0,116.3,123.60872339785
39527,20182605,2,119.9,128.212483950675
39529,20182605,4,125.1,135.302478159875
39531,20182605,3,127.3,117.36902593145996
39532,20182605,5,137.2,125.78955381402498
39551,20182611,2,159.5,167.045279114865
39557,20182616,13,113.9,107.22480602707
39666,20182651,0,147.6,160.10924293149998
39667,20182651,2,159.6,146.655746967715
39690,20182659,0,159.9,150.82382467027995
39695,20182671,3,163.8,156.51708228854
39697,20182671,6,164.5,158.14818687235496
39698,20182671,0,164.8,157.27053914316002
39702,20182672,2,138.2,146.83396328889498
39735,20182685,6,171.9,4.9727874143629975
39754,20182691,18,114.0,107.30676233963
39776,20182695,10,110.6,118.06430153588998
39786,20182695,9,145.6,139.656020678245
39822,20182704,7,83.1,92.520896417175
39828,20182705,1,63.2,72.94329231461998
39841,20182718,2,126.0,134.52746911456998
39845,20182718,0,130.7,146.56296623651497
39846,20182718,1,146.0,139.72947209044494
39848,20182718,4,27.0,38.151001347594985
39851,20182722,13,115.1,108.47927883016996
39854,20182722,5,135.1,129.08819874796998
39872,20182733,2,134.5,126.71842423856998
39874,20182733,3,156.4,150.22732188593997
39883,20182734,7,167.7,1.612985028800999
39915,20182754,3,119.5,126.84367822568998
39919,20182754,11,125.1,133.82339866999502
39920,20182754,7,129.7,138.41469181206494
39921,20182754,17,131.2,137.991573019155
39942,20182762,5,121.3,114.82180827364
39988,20190481,3,165.88,158.48016792618
39989,20190481,5,165.88,158.48016792618
39994,20191607,10,52.4,122.00535638679996
39996,20191607,19,101.1,5.6446019637969975
40004,20191607,11,174.1,109.19591333209496
40014,20191616,8,129.1,136.183121933515
40016,20191616,6,159.7,142.49540099274998
40017,20191616,9,216.0,245.622826713665
40036,20191621,3,55.3,47.07148206609497
40039,20191621,6,62.7,56.172498624054974
40040,20191621,8,62.7,54.39023876565997
40095,20191645,11,131.8,138.82785600569
40131,20191654,12,133.7,141.522266427695
40139,20191666,5,111.9,119.48655282790996
40140,20191666,7,113.7,119.87864806382498
40141,20191666,3,118.8,131.687508920495
40142,20191666,9,120.8,134.18843285930998
40145,20191666,10,126.6,116.90821496649998
40147,20191666,6,135.0,143.67226658006496
40148,20191666,4,139.1,146.38639290745002
40149,20191666,8,155.4,147.81463628836
40151,20191667,5,16.6,1.234029088955996
40153,20191667,6,30.3,1.3110059393120004
40154,20191667,7,35.4,1.075879967489996
40158,20191667,4,64.7,28.85688489282498
40159,20191667,8,172.9,15.528352976374974
40186,20191676,15,70.7,80.93644895409498
40226,20191683,7,131.3,137.55772645419998
40229,20191687,17,14.1,1.803694263509996
40230,20191687,18,17.1,2.3041349956229986
40234,20191687,16,21.3,2.3478220943439965
40246,20191687,10,114.0,1.4349532611529978
40249,20191687,11,147.7,2.619703600163
40254,20191689,7,28.1,4.1780287958769975
40258,20191689,13,58.4,2.5995473395839963
40259,20191689,12,68.4,1.832879799189996
40262,20191689,11,76.2,1.464503616028999
40264,20191689,9,133.1,10.79634239198498
40265,20191689,8,146.5,3.6562461407979967
40267,20191689,10,198.7,0.7521941358389981
40293,20191710,13,17.7,25.51068983413998
40295,20191710,14,25.7,18.968585171994988
40303,20191710,12,131.6,139.39091906815997
40328,20191715,9,136.4,143.82757765822996
40363,20191731,1,139.0,127.94834880654
40376,20191733,8,179.0,172.611929693675
40389,20191774,10,41.4,34.98978787173996
40407,20191778,5,45.2,54.73913297361
40410,20191778,6,140.5,147.01208296348
40417,20191782,5,57.2,2.816341146806998
40418,20191782,6,63.6,2.705253701624997
40434,20191794,3,112.3,126.76790729521002
40456,20191804,8,18.3,11.921589845373996
40459,20191804,2,28.6,20.66048046406499
40478,20191810,11,20.9,2.505423987015998
40480,20191810,9,64.3,4.699081812563996
40485,20191810,6,73.3,80.49999293107498
40487,20191810,2,78.7,72.30987053098998
40488,20191810,7,79.5,2.4909224239749967
40493,20191813,1,22.0,30.618172440104985
40503,20191824,0,88.3,81.574896360665
40505,20191824,10,118.3,1.500620716432998
40506,20191824,9,133.3,1.4741713247229988
40517,20191830,12,143.0,151.635172835305
40535,20191833,11,136.6,142.749291597815
40539,20191833,0,147.9,154.57854488603002
40540,20191833,2,166.8,155.36205883169495
40544,20191845,4,128.9,121.26977915225498
40545,20191845,3,139.7,154.33460888025
40563,20191850,11,170.1,162.24146011039
40584,20191856,17,25.3,2.5096194077700003
40587,20191856,18,40.3,1.4925946941209958
40590,20191856,7,61.1,103.723203243625
40591,20191856,16,62.0,2.905539440228996
40603,20191858,3,28.1,41.457281362545
40617,20191872,1,103.2,96.175684053695
40618,20191872,0,145.8,152.18915111784497
40632,20191878,1,58.6,48.88051303130498
40633,20191878,5,63.5,94.36655644189
40634,20191878,12,64.9,4.965399825643999
40638,20191878,9,128.1,3.499647500915
40640,20191878,11,128.8,3.6196730163989983
40642,20191878,10,129.5,2.9950113480479987
40652,20191897,0,73.1,85.16058168176
40653,20191897,2,80.9,74.53428856150998
40656,20191904,15,50.6,2.58258324697
40668,20191904,14,127.9,2.860393064723997
40670,20191904,13,128.1,2.998659540007996
40692,20191921,9,20.9,3.5514518267469977
40702,20191925,7,14.7,1.319305576020998
40704,20191925,5,31.1,4.649192787510998
40706,20191925,4,66.1,4.430848498705
40708,20191925,0,79.3,87.81382065429499
40723,20191926,12,137.8,144.36589919237997
40747,20191934,10,138.5,145.02048658031495
40754,20191935,1,32.7,38.898466113324986
40760,20191935,5,169.5,180.84457659556
40761,20191935,10,177.1,1.0706812939469972
40771,20191938,4,24.9,1.371657130646998
40772,20191938,3,27.8,1.3205824432069946
40773,20191938,8,52.0,1.5526074518629969
40776,20191938,2,76.5,1.6671606794069973
40779,20191938,6,137.8,1.2950450994869982
40780,20191938,7,166.4,1.542118899978
40781,20191950,11,28.0,21.039335116465
40795,20191959,7,51.7,60.50197614027
40799,20191959,11,126.7,2.3951573850249983
40807,20191959,10,134.4,0.7056796883489973
40809,20191959,9,168.0,0.9213790379839965
40838,20191967,1,50.2,56.869223927409976
40839,20191967,2,59.1,52.525732654920006
40872,20191973,2,110.4,119.9661132323
40877,20191973,7,136.5,143.498302709065
40881,20191974,3,35.4,44.52068848425998
40895,20191976,3,61.4,168.298398865635
40898,20191976,6,174.8,7.9610214487989985
40903,20191979,3,111.5,105.09587483241
40905,20191979,0,115.6,108.696443729135
40911,20191983,6,80.4,2.94284220302
40917,20191984,8,20.8,1.631408398198996
40918,20191984,6,24.1,1.4178979637399962
40923,20191984,4,81.7,1.2059380108639992
40924,20191984,2,84.6,1.211045479608
40925,20191984,3,100.1,1.5707572068639948
40927,20191984,7,169.7,1.5881773234729977
40954,20192002,6,126.9,135.881777850305
40969,20192019,0,26.5,39.892476342899975
40970,20192019,2,28.1,37.98660548949999
40971,20192019,4,28.5,170.74587723741502
40973,20192019,1,30.9,41.682371282299975
40974,20192019,7,177.8,7.307539063964
40979,20192021,8,62.4,55.42822319595999
40988,20192021,4,152.9,146.72736209461002
41000,20192726,15,20.9,7.314926652682999
41001,20192726,17,21.2,2.8502693320349977
41006,20192726,13,62.6,7.415251931582997
41014,20192726,14,170.3,7.209220290641997
41015,20192726,16,170.9,7.1859630668969965
41017,20192726,12,128.4,7.332985202884997
41029,20198908,6,132.0,123.30805584080498
41030,20198908,7,133.5,148.70784411935
41033,20198915,5,20.45,13.693130783919996
41050,20198925,10,159.15,165.98264980283997
41051,20198925,9,189.7,181.384154535445
41073,20198950,1,110.57,138.93387732040495
41075,20198950,12,123.89,131.441639982815
41082,20198950,11,150.14,137.611558607615
41083,20198950,2,155.15,172.837502846405
41084,20198950,24,168.51,162.354826566325
41122,20199025,7,122.53,115.65499856913496
41138,20199025,13,167.53,161.47292638694998
41149,20199048,2,38.66,45.47884282708998
41152,20199055,13,55.76,67.16237623469499
41153,20199055,9,67.24,54.59657924598498
41229,20200067,4,74.76,66.87465932137998
41281,20200083,14,177.12,168.19991598533002
41297,20200097,10,165.91,183.75721502907496
41305,20200098,11,143.26,135.43488399502502
41348,20200149,7,180.0,173.14957470166
41368,20200187,9,43.57,35.13833368825499
41373,20200187,11,197.19,206.5324683738
41396,20200197,7,177.22,171.27405087909
41401,20200198,2,121.8,112.131457008625
41402,20200198,6,125.83,136.14349682956498
41407,20200198,9,136.93,143.53454518219
41428,20200260,4,26.34,37.47128584495997
41429,20200260,3,34.7,27.91032814139498
41440,20200282,3,32.27,24.369003607404977
41445,20200286,5,121.07,113.87612134156498
41465,20200589,10,124.14,130.29512142632998
41467,20200589,17,129.32,136.905071998165
41491,20200611,4,176.44,170.06364892330998
41520,20200632,10,29.31,22.193392107359987
41531,20200633,7,158.13,145.41528792089
41578,20200659,5,19.72,12.208639084719977
41589,20200676,6,136.75,144.63747612433
41607,20200722,10,116.28,110.0907641552
41613,20200724,13,48.98,36.585519801784976
41615,20200724,8,65.25,58.64036942738
41638,20200764,11,123.0,113.27720239235
41639,20200764,8,123.38,133.34548125772
41698,20200803,6,146.18,153.697031293035
41766,20200851,8,29.58,23.40669346099
41768,20200851,4,29.69,23.463425012254987
41775,20200853,6,60.47,53.12996716685998
41788,20200864,9,192.21,178.560527615925
41789,20200864,8,192.83,200.8380509964
41793,20200878,10,114.03,122.20154897465
41814,20200901,3,31.39,37.85980515685998
41816,20200901,9,177.17,186.50265485324
41845,20200947,7,68.36,75.09251929422999
41849,20200947,8,166.71,159.04226452269998
41866,20200958,9,158.14,165.434953548975
41871,20200959,18,126.73,134.08028531950498
41873,20200959,8,127.6,139.815874146375
41903,20201347,4,86.81,97.48321583745
41921,20201360,3,73.96,64.24471217824001
41942,20201375,10,37.75,30.856019710399977
41947,20201377,11,121.51,130.20668979190498
41948,20201377,12,121.51,113.500939259775
41951,20201377,9,129.96,137.43421210578998
41963,20201383,4,130.74,139.27745596563
41965,20201383,5,141.26,133.62092405347
42032,20201398,14,95.87,113.12430747905998
42039,20201406,7,173.17,179.59870533941498
42082,20201442,9,63.11,72.68833859700999
42083,20201442,13,127.39,135.73323203379
42098,20201445,7,170.36,157.419858132435
42129,20202483,10,17.83,25.485078486465
42131,20202483,9,25.76,17.638824671389987
